department,term,day,period,room,building,course
精密機械工学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
航空宇宙工学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
電気工学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
電子工学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
物質応用化学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
物理学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
数学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
まちづくり工学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
応用情報工学科,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
一般教育,後期,月,3,829,船橋校舎,基礎化学実験 {年間隔週}↓連続２時限【年間隔週】
土木工学科,後期,月,3,測量実習ｾﾝﾀｰ(演習室AB),船橋校舎,測量実習Ⅱ {1}↓連続２時限
物理学科,後期,月,3,132,駿河台校舎,微分方程式論Ⅱ {1}
まちづくり工学科,後期,月,3,134,駿河台校舎,建築計画Ⅱ
機械工学科,後期,月,3,141,駿河台校舎,機械力学Ⅱ {A}
機械工学科,後期,月,3,144,駿河台校舎,材料力学Ⅱ {B}
電気工学科,後期,月,3,1511電気実験室,駿河台校舎,電気電子工学実験 {A}↓連続２時限
電気工学科,後期,月,3,1511電気実験室,駿河台校舎,電気工学実験Ⅰ {B}↓連続２時限
数学科,後期,月,3,152,駿河台校舎,ｺﾝﾋﾟｭｰﾀｸﾞﾗﾌｨｯｸｽ論Ｂ
物理学科,後期,月,3,154,駿河台校舎,微分方程式論Ⅱ {2}
物質応用化学科,後期,月,3,843,駿河台校舎,化学安全工学 {A}
まちづくり工学専攻,後期,月,4,S1201,タワースコラ,プロジェクトマネジメント特論
数学科,後期,月,4,S202,タワースコラ,代数学幾何学Ｄ {2}↓連続２時限
建築学科,後期,月,4,S204,タワースコラ,建築計画Ⅱ {2}
建築学科,後期,月,4,S301,タワースコラ,建築材料Ⅱ {1}
数学科,後期,月,4,S304,タワースコラ,微分積分学Ｄ {1}↓連続２時限
航空宇宙工学専攻,後期,月,4,S305,タワースコラ,破壊力学 {隔週}↓連続２時限【後期隔週】
まちづくり工学科,後期,月,4,S401,タワースコラ,建築生産
建築学専攻,後期,月,4,S403,タワースコラ,構造動力学特論Ⅱ
土木工学専攻,後期,月,4,S406,タワースコラ,構造デザイン論
建築学科,後期,月,4,S505,タワースコラ,ランドスケープデザイン
電気工学専攻,後期,月,4,S602,タワースコラ,情報工学特論 ＊
土木工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
交通システム工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
交通システム工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
建築学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
海洋建築工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
機械工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
精密機械工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
航空宇宙工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
電気工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
電子工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
物質応用化学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
物理学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
数学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
まちづくり工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
応用情報工学科,後期,月,4,1011,船橋校舎,倫理学 {I群}
一般教育,後期,月,4,1011,船橋校舎,倫理学 {I群}
土木工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
交通システム工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
交通システム工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
建築学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
海洋建築工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
機械工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
精密機械工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
航空宇宙工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
電気工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
電子工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
物質応用化学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
物理学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
数学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
まちづくり工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
応用情報工学科,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
一般教育,後期,月,4,1012,船橋校舎,ことばと文化 {I群}
土木工学科,後期,月,4,1013,船橋校舎,法学 {I群}
交通システム工学科,後期,月,4,1013,船橋校舎,法学 {I群}
交通システム工学科,後期,月,4,1013,船橋校舎,法学 {I群}
建築学科,後期,月,4,1013,船橋校舎,法学 {I群}
海洋建築工学科,後期,月,4,1013,船橋校舎,法学 {I群}
機械工学科,後期,月,4,1013,船橋校舎,法学 {I群}
精密機械工学科,後期,月,4,1013,船橋校舎,法学 {I群}
航空宇宙工学科,後期,月,4,1013,船橋校舎,法学 {I群}
電気工学科,後期,月,4,1013,船橋校舎,法学 {I群}
電子工学科,後期,月,4,1013,船橋校舎,法学 {I群}
物質応用化学科,後期,月,4,1013,船橋校舎,法学 {I群}
物理学科,後期,月,4,1013,船橋校舎,法学 {I群}
数学科,後期,月,4,1013,船橋校舎,法学 {I群}
まちづくり工学科,後期,月,4,1013,船橋校舎,法学 {I群}
応用情報工学科,後期,月,4,1013,船橋校舎,法学 {I群}
一般教育,後期,月,4,1013,船橋校舎,法学 {I群}
土木工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
交通システム工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
交通システム工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
建築学科,後期,月,4,1021,船橋校舎,社会学 {I群}
海洋建築工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
機械工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
精密機械工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
航空宇宙工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
電気工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
電子工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
物質応用化学科,後期,月,4,1021,船橋校舎,社会学 {I群}
物理学科,後期,月,4,1021,船橋校舎,社会学 {I群}
数学科,後期,月,4,1021,船橋校舎,社会学 {I群}
まちづくり工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
応用情報工学科,後期,月,4,1021,船橋校舎,社会学 {I群}
一般教育,後期,月,4,1021,船橋校舎,社会学 {I群}
土木工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
交通システム工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
交通システム工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
建築学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
海洋建築工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
機械工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
精密機械工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
航空宇宙工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
電気工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
電子工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
物質応用化学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
物理学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
数学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
まちづくり工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
応用情報工学科,後期,月,4,1022,船橋校舎,科学技術史 {III群}
一般教育,後期,月,4,1022,船橋校舎,科学技術史 {III群}
土木工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
交通システム工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
交通システム工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
建築学科,後期,月,4,1023,船橋校舎,経済学 {I群}
海洋建築工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
機械工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
精密機械工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
航空宇宙工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
電気工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
電子工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
物質応用化学科,後期,月,4,1023,船橋校舎,経済学 {I群}
物理学科,後期,月,4,1023,船橋校舎,経済学 {I群}
数学科,後期,月,4,1023,船橋校舎,経済学 {I群}
まちづくり工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
応用情報工学科,後期,月,4,1023,船橋校舎,経済学 {I群}
一般教育,後期,月,4,1023,船橋校舎,経済学 {I群}
土木工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
交通システム工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
交通システム工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
建築学科,後期,月,4,1031,船橋校舎,哲学 {II群}
海洋建築工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
機械工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
精密機械工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
航空宇宙工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
電気工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
電子工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
物質応用化学科,後期,月,4,1031,船橋校舎,哲学 {II群}
物理学科,後期,月,4,1031,船橋校舎,哲学 {II群}
数学科,後期,月,4,1031,船橋校舎,哲学 {II群}
まちづくり工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
応用情報工学科,後期,月,4,1031,船橋校舎,哲学 {II群}
一般教育,後期,月,4,1031,船橋校舎,哲学 {II群}
土木工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
交通システム工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
交通システム工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
建築学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
海洋建築工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
機械工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
精密機械工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
航空宇宙工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
電気工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
電子工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
物質応用化学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
物理学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
数学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
まちづくり工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
応用情報工学科,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
一般教育,後期,月,4,1032,船橋校舎,感性芸術学 {II群}
土木工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
交通システム工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
交通システム工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
建築学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
海洋建築工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
機械工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
精密機械工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
航空宇宙工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
電気工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
電子工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
物質応用化学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
物理学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
数学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
まちづくり工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
応用情報工学科,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
一般教育,後期,月,4,1033,船橋校舎,日本語表現の基礎 {II群}
土木工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
交通システム工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
交通システム工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
建築学科,後期,月,4,1041,船橋校舎,心理学 {II群}
海洋建築工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
機械工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
精密機械工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
航空宇宙工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
電気工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
電子工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
物質応用化学科,後期,月,4,1041,船橋校舎,心理学 {II群}
物理学科,後期,月,4,1041,船橋校舎,心理学 {II群}
数学科,後期,月,4,1041,船橋校舎,心理学 {II群}
まちづくり工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
応用情報工学科,後期,月,4,1041,船橋校舎,心理学 {II群}
一般教育,後期,月,4,1041,船橋校舎,心理学 {II群}
